Collection_Method,Wait_Time,Storage_Temperature,Quality_Score
Nurse,13.504152871814357,-9.222592647235489,11.07552352718061
Patient,249.88635316332142,-10.948916520824838,6.350546983162032
Nurse,11.7763794305245,-10.236555287218946,13.574824865899172
Patient,18.060125329602318,-10.824514161527674,6.6444359013992145
Nurse,5.6718261940818815,-11.056557642760254,15.989145673100175
Patient,42.14624524218254,-9.647495031643121,2.671996131198545
Nurse,2.9733770172786453,-9.729942641608577,12.414059445781525
Patient,50.97656176814247,-11.36831503883281,10.848450168298173
Nurse,11.654371679565775,-9.89424620872852,12.964664395197012
Patient,23.422193722156305,-9.456520621329908,5.005294065028714
Nurse,8.431798046472046,-8.727646499893233,10.689529010509531
Nurse,8.536591713945679,-11.654887436228297,15.68538989340435
Patient,48.293214604185394,-9.906627625723349,1.7982656692902994
Nurse,24.676178320322624,-8.483605944746428,9.062432711899888
Patient,58.676356555081526,-10.212208969901152,2.3765072971903436
Patient,58.996641497768394,-9.74224745985725,0.8460127317135253
Nurse,8.732818837460815,-10.15525904882475,12.189526110088355
Patient,23.09497333309488,-10.413605533421645,10.323356403082673
Nurse,9.75984542080086,-11.33548156909989,15.635704720641721
Patient,11.61963118284527,-8.917308946112927,3.986976566466827
Nurse,7.051087820001039,-8.674203352457809,9.751643014993078
Nurse,3.674587595453267,-10.583599326346004,15.384947170758164
Patient,11.949075657191576,-12.83215559811057,11.800685630356824
Patient,94.79728787241099,-8.799738250261171,-0.43032782347029574
Nurse,6.015182540067129,-8.846099265744252,9.963040985198795
Patient,37.02077438030318,-9.809576110074943,5.294631213085973
Nurse,5.726454930039279,-9.965558988294159,11.941857646477263
Nurse,5.316822198828833,-9.546491287445532,11.930959763930648
Nurse,7.610220228376933,-9.553127499197302,11.905488287170924
Nurse,8.046457122101046,-10.962732565284613,14.736927605222917
Nurse,10.025261772227463,-9.843027039031567,12.087680358486555
Nurse,8.26564858720773,-9.285390209363381,10.433701577292627
Patient,174.0032652696357,-10.336254738681072,3.205341213930809
Patient,180.77387189235588,-11.371673697230467,2.9299715423153847
Patient,40.913140870570246,-10.783753521124428,9.614477585673882
Nurse,4.814412162118748,-10.555546779486866,14.641674121688615
Nurse,4.050843929081932,-10.395680711756263,14.55116281717566
Patient,39.13978996160729,-10.09338685889995,3.79383030166818
Patient,12.007478821939332,-9.678406788660762,9.895620338977542
Nurse,7.457355161729312,-9.77473588275245,12.886632327671611
Patient,15.343155877850455,-8.297485341870395,3.538289269679792
Patient,279.18004578677915,-10.73303299552399,5.838476037985412
Patient,118.52874370047589,-9.44695991414764,1.8116577489320123
Patient,42.5836928024782,-8.799468341526127,2.3767136588972466
Patient,7.636430610375872,-11.117186461707002,9.796820826202811
Nurse,8.627885792401909,-10.056588488899896,13.567662881113845
Patient,7.759346649211958,-9.85641206349484,3.979069404292621
Patient,116.7123424001976,-10.094458714442002,3.508712781963904
Nurse,4.797325234122211,-8.72053506834225,11.393873949008807
Nurse,9.892453082244211,-10.129517246863442,13.257190984868508
Nurse,5.18906598177543,-9.144444340979287,12.467075413114209
Patient,159.27154249210636,-10.729602469807409,4.040818454202651
Patient,14.982134474775537,-9.427609688824324,6.342709290891021
Nurse,2.9011053810135583,-11.161783843912364,16.116906409218927
Nurse,6.357086191811892,-11.209476935418806,15.763873109084116
Nurse,8.379068949726562,-10.194269131978519,12.8849057094076
Patient,155.8208775049592,-8.344592886911705,-2.3753514467027905
Patient,29.60173820788347,-9.508792334588003,3.5258597439916755
Patient,47.49397207658319,-9.26034684827533,-1.0192240771374586
Nurse,14.28415902028815,-9.927319475670659,11.989741216633895
Nurse,7.066624477940493,-10.037570644979482,12.254157715347226
Nurse,15.603092218177457,-9.958674367729381,12.39138068695583
Nurse,11.890917641216529,-11.021162457560301,14.803285979351196
Patient,41.77754144354311,-9.153229224783507,-1.4127142093383895
Patient,49.44721316010251,-10.602820655783962,6.268355813318773
Patient,87.36058316241004,-10.707625894822026,3.050815686555561
Patient,48.87835358212632,-10.896642227315208,7.69858258264933
Nurse,6.143510981213731,-12.906988219321642,18.811169010556103
Patient,19.326093529928357,-11.631275815460945,6.8647859961646915
Patient,60.91067653018768,-8.671359171751769,1.7502703475675578
Patient,29.769864152553204,-9.544095804829297,3.3830177656520894
Nurse,5.2210567055367925,-11.154362668232984,14.780111117671684
Nurse,6.080203383914239,-9.841946510079868,12.830543038432014
Nurse,6.0015425990566,-10.94574606069678,15.403598681209726
Patient,14.626984556067733,-9.223972086156525,3.07777397435277
Patient,25.72761072931063,-11.466785190615678,7.435636562166152
Nurse,12.033040356138077,-9.484371911556044,11.970298649887116
Patient,92.03257090161318,-11.10366982853037,4.501476116537753
Patient,25.023136850034,-8.66942509596096,0.5056711573042239
Nurse,11.551887513456936,-9.10704612989123,11.682053515945949
Nurse,6.020418069590542,-9.287677840419837,12.921024895423844
Patient,29.440118620052658,-11.53504024753236,4.545343781116583
Nurse,10.552428409509602,-11.883150208058584,16.22378487521754
Patient,84.54747298152346,-9.814824463170085,3.6059122806305934
Nurse,8.257690334411052,-8.721134186686607,9.854965255103389
Patient,27.743591082625482,-10.772659445270824,8.559692791183931
Nurse,11.59065643963281,-9.548774680681491,12.239096900610415
Nurse,4.099969629778827,-8.332775888448863,11.016191521442046
Patient,113.93430350627148,-8.21820109122894,-4.3480882273891615
Nurse,5.684686223186791,-10.735303460681953,15.093570651373902
Nurse,4.370728194834166,-9.242504850662515,12.69534814312446
Nurse,10.460449699765174,-9.716248976338498,11.590959832184623
Patient,23.40966646540026,-8.750381094703334,4.753162129468062
Patient,52.508784563662765,-10.417909545765891,0.8622423840641167
Patient,18.71167351650253,-8.088580912860277,-0.24204447891550318
Nurse,8.123327904036552,-8.992556026804802,10.262910808997917
Nurse,8.103979500505396,-9.062084462489345,11.038063348541773
Nurse,31.00664473583095,-11.668599258878196,15.432361254864947
Nurse,6.7774378432298965,-9.228079845163325,11.763214134874504
Nurse,5.121369590603983,-9.77100360754066,11.979634587937175
Nurse,9.990391192335126,-9.701841534009475,12.421389402054805
Nurse,12.541700882169014,-9.632380159790289,11.80974586693614
Patient,22.622198604601966,-10.71222076364905,9.560047440975346
Nurse,15.152532850802382,-10.238110436312054,12.781054543397754
Nurse,4.700612467701952,-8.827243154732555,11.43950190880788
Patient,380.39775785008,-10.878323077179738,1.1181954833955445
Nurse,8.295580982406113,-9.35351046227423,11.483464144511856
Patient,22.806347801247725,-9.118592471076429,5.425377848151422
Patient,21.83962323179093,-8.644557198894503,5.462060017309664
Patient,62.44564493109064,-9.920402137623963,4.680326822984155
Nurse,4.802556906174397,-9.969968520835918,12.294596804495377
Patient,131.16494397611154,-11.56149322244186,8.376914810735846
Nurse,6.264757954325464,-10.211666981931177,13.274527057803327
Nurse,6.39796878750758,-8.581468654851964,9.063052418397426
Nurse,13.991957399011332,-9.661976518898292,11.081959520823885
Patient,18.628405756360042,-8.323606972791797,0.9068249717966077
Nurse,4.150898200593062,-8.862685457635271,11.471322608711477
Nurse,4.622969334474674,-9.783375024595381,12.522836495638824
Patient,164.15668998339424,-8.938629035126866,0.7396276710524075
Nurse,8.853656438826013,-8.238811875132626,9.296636383335857
Nurse,4.092119034738602,-9.550526087167693,13.735012761814346
Nurse,4.448737078912707,-10.361462766693986,14.438528299031622
Nurse,7.192562999768671,-10.982303580377314,15.552488513372733
Nurse,23.57107585506111,-9.803868540976092,10.995682576075554
Nurse,3.405935815327575,-9.74202401877882,13.810466971742503
Patient,87.80932888157722,-10.002403840918854,1.8759288852683316
Nurse,4.279850947517692,-9.165248673675118,12.333464974402073
Nurse,3.4114421052255346,-8.410161021819317,10.880222547431
Patient,221.31668622609592,-11.342127748485115,1.1534178958477663
Nurse,6.858682343739616,-9.497215573104805,12.96709621255674
Patient,110.61756740982746,-10.242681276812034,1.02046631066202
Nurse,13.667220291632617,-10.964705425750715,15.128644842528017
Nurse,6.409669279865256,-8.40941792738215,10.300493824597192
Nurse,6.899867822627365,-10.519396371826126,13.93683654970044
Nurse,9.153701620677786,-9.922843503782284,12.334622957342594
Nurse,6.801779674926913,-9.921422970280851,11.86129459851311
Nurse,9.291351835789069,-10.979721224716807,14.153692190436391
Nurse,3.1782407690931405,-11.79389249786789,16.753733417734992
Nurse,5.183546741922955,-8.046740862473431,9.185052365814505
Nurse,8.075825178163555,-9.599518613493672,12.175694766961254
Nurse,7.108407721914624,-11.195293763599246,16.154773031701094
Nurse,18.23965959320758,-11.682658694122686,14.949704770983239
Nurse,6.424345955636189,-10.964537794910191,15.321963537736817
Patient,26.356839308107663,-7.834943932193397,3.507529457887212
Nurse,8.217672476944264,-8.973013736680269,11.392690670223084
Patient,31.064090691865285,-10.816217244541965,6.9166155911397125
Patient,129.23547455215547,-9.860939601346582,-1.1553860106847198
Nurse,4.946042579928085,-10.073972863594378,13.51152514700126
Patient,392.5022135364247,-11.385987942398998,3.8380700148901283
Patient,242.0424462075733,-7.728550254577204,-4.329920553870094
Nurse,9.447165282124951,-9.430239642801354,11.712505425019254
Nurse,7.032747112315746,-9.564024610499954,10.91134877900972
Patient,107.99333260316335,-9.873822096338033,1.9385554189942724
Patient,422.7843320510007,-10.674934018790552,0.44999166801192614
Nurse,20.000887570661476,-10.832061304849857,13.393288317129077
Nurse,6.865351833844258,-9.15926551787045,11.49594500113298
Nurse,3.871675373549948,-10.53216856312719,14.406972583224404
Nurse,7.10919827591099,-9.574156341370172,12.396026083295853
Patient,9.244125289767862,-8.936059012439143,5.9292792249683375
Nurse,14.76509609980749,-9.555801672709329,11.969998800489584
Nurse,9.330351195887634,-8.653774243797251,10.33540114987833
Patient,49.50554846807274,-7.727565279553119,1.4290352965518291
Nurse,9.844099208070029,-11.276304416538336,14.621582813842696
Nurse,8.553646994535251,-9.854478802231759,12.255538580888434
Patient,62.864568091707845,-8.411373071956405,1.9315856937892866
Patient,17.44392569337131,-10.111508827142943,4.895101712086241
Nurse,6.086967692018035,-10.413615665629642,13.782258498161564
Nurse,3.94493435462369,-10.127654681518191,13.602573230599425
Nurse,1.7079189737742615,-7.947027975498337,10.903165123106143
Nurse,6.12176000402574,-9.981180950259402,12.56468508932252
Nurse,17.250850367093538,-8.102711305226888,8.435908035671606
Nurse,12.326671409991137,-9.824713221066077,11.469298400601517
Nurse,6.01398936095374,-9.868072033228042,12.714781891566192
Nurse,6.623827408626156,-10.091399557509115,13.251686504803018
Nurse,7.584671064252565,-11.060605066396601,14.736572812980494
Nurse,3.887272936375125,-9.0221844503138,10.633837562557423
Nurse,13.1549112983205,-8.613650602737156,9.499415740324539
Nurse,2.010596523870971,-10.36131056196729,14.992097587203821
Nurse,4.458002920311336,-10.515218393808242,15.300833497012617
Patient,106.15785264672813,-10.9245641143781,1.3240755649618547
Nurse,6.274484568682389,-10.213456779350437,13.83852181118742
Patient,31.966334030010835,-9.488500424638138,7.917942354532053
Patient,123.40862731563365,-10.048088507330773,2.098874027666431
Nurse,6.182133465875969,-8.819359087547856,10.503398019209996
Nurse,7.558035897355668,-9.948802098118914,12.624100745332074
Nurse,3.7201620384441583,-9.677025496382331,13.009781780779022
Nurse,9.48887666018591,-10.533600306439167,14.427491027566573
Patient,22.719559802792293,-8.287959715982108,-1.1658060252686178
Nurse,9.183285445567275,-9.524569317473377,11.433975068697865
Nurse,9.13576535414329,-8.720481330239842,9.120356271872145
Nurse,9.500765779682139,-12.493270820330078,17.252336835153145
Nurse,16.686219221617318,-10.581782033392054,12.762040902129149
Patient,44.79346557202304,-7.932093661836448,-3.4033017127697924
Nurse,4.368173874922965,-8.502568316820373,11.459642761229283
Nurse,7.016639416754866,-11.239052702526642,16.577742768103004
Patient,268.9276519984422,-9.321053012237767,-2.1715834568976984
Patient,51.98580284860903,-10.16036008104483,5.08048145299689
Nurse,15.264055017046182,-9.120582958862597,9.976977160167147
Nurse,14.70589192946986,-9.686867859986844,12.029020392893377
Nurse,15.38311423559263,-11.111580249513551,14.47197728003457
Nurse,5.664806429353184,-11.567859425365455,16.574801115212978
Nurse,25.939794994497614,-11.840077744505752,15.40823690769456
Nurse,10.178437046298628,-9.876921798343819,12.377008102892379
Nurse,3.85893723666008,-9.767213257059836,12.805652707334621
Nurse,2.4720286949331136,-8.80540777948627,12.184969321382837
Patient,57.492872112081734,-9.770925311794297,5.587164695317557
Nurse,8.266157983777383,-9.095982445238686,10.931053961651404
Nurse,14.239102385728382,-9.679214274067316,11.799462650650598
Nurse,3.915603450580345,-9.71304414569829,12.645141377005373
Patient,28.83867226738315,-10.81537562831612,4.77484684589078
Nurse,21.378499089275262,-8.668660938011596,10.235119925586844
Nurse,4.009042722384086,-9.928746250089107,12.822186197353949
Patient,27.22961377561229,-10.918126983416574,9.7068117341104
Patient,36.736482023607394,-8.931620666305983,3.863942467992522
Patient,546.5570818936914,-11.479444223139724,4.87007742164347
Nurse,13.107969908835173,-10.973378838027035,14.877103909090287
Nurse,8.741418545837254,-10.227476259953407,12.8749122949077
Patient,26.599450257180923,-7.950187904214074,1.3399603492414853
Patient,119.35831286739612,-10.790899381667554,2.4578328678289125
Nurse,12.692260580908817,-11.349576211551533,14.950553134525457
Nurse,7.515846855430731,-9.888627398159947,12.670694448275702
Nurse,9.006169932832446,-9.307144244182188,11.78369737054608
Patient,20.37270859753881,-10.284155097928798,8.929443536947124
Nurse,11.557373063596177,-11.372859451481064,15.474135259351293
Nurse,2.7480384748867897,-9.95306509793963,14.844126328939653
Nurse,4.599987754220404,-10.834323045491582,15.524607340404085
Nurse,3.416440577866879,-10.63275502988504,15.335131386165779
Nurse,5.3809076932237065,-10.235969987210972,14.161175753424162
Nurse,9.122765947008695,-9.733181603704598,12.086029026005894
Patient,79.04846261999495,-10.123732680099756,4.422954349513172
Nurse,5.763436938330122,-10.18256897437954,13.118625065042062
Nurse,7.260844867478926,-10.811000863628845,14.08248230717981
Nurse,8.409235565263371,-9.78726022414234,12.836626741831271
Nurse,5.956226930249976,-9.591947153163245,12.674855877250872
Nurse,9.229334129371342,-10.825653682802143,14.503602202824082
Nurse,8.864638390738122,-9.992821533092059,11.760334088971243
Nurse,8.006428744119189,-7.787468960602758,8.314673474840285
Nurse,5.134392091484042,-9.626651440288601,12.773530534738148
Nurse,13.414920836046345,-11.257868155908888,15.285058855397065
Patient,98.53600961832414,-10.142146536940546,3.780823587221544
Nurse,12.36325467763391,-9.12768461997155,10.169130843107057
Patient,123.98470196640176,-10.064688605032519,2.6348090325850997
Nurse,7.664493997754754,-10.15024298879826,13.859741230649204
Patient,50.21340586503935,-11.119546128383169,5.619468464525303
Patient,65.28058792442135,-8.770785215702949,2.390370367682613
Nurse,4.829448894449553,-7.514810083321109,8.587275461504731
Nurse,13.980945530043702,-10.15171443357723,12.932413120507674
Nurse,11.242871150242177,-8.781805288245744,10.672560476921399
Nurse,11.428365880910404,-10.315086731194109,12.908201941373697
Patient,76.14257048180876,-9.06687192765893,1.0230874331162512
Patient,158.40768042151143,-8.547383254513822,-2.868219260547969
Patient,23.643288639385638,-10.140375058905336,6.569816861781625
Nurse,5.68434834257274,-8.647797321132856,10.769911579908463
Patient,56.794929265129,-11.435909523868528,4.1612933184005625
Patient,72.31338549569612,-12.132595626154837,9.728447571034206
Nurse,6.8272576515933086,-6.756907030405267,7.746849108304749
Nurse,6.748197723969834,-10.106337002531316,13.801189296687406
Patient,299.8170963574612,-11.638029057436016,0.29696196432658306
Nurse,5.413969714334917,-9.417262416826135,12.393979031683262
Patient,159.1379530008294,-11.199697528365308,-0.37243557917483816
Nurse,11.34760941655614,-10.828196272965235,13.218141516085076
Patient,63.12164552335051,-9.206824311781322,1.8794068674013256
Nurse,5.877172664554595,-10.159362232145906,13.362357276182665
Nurse,3.765860712527677,-10.714680676990431,15.364024862457853
Nurse,8.67841814485605,-9.83194019403318,12.00546687645142
Patient,45.53570929714091,-12.177065046442856,9.074089744927827
Patient,227.88878111510996,-11.474132132042106,2.9186935018215667
Nurse,8.710710751851336,-8.747157365572516,10.105649033639892
Nurse,5.227195157013901,-11.968923142416083,17.335690514119168
Patient,420.76565516713237,-9.722641538035324,-0.6834269625842665
Nurse,8.680170361525324,-10.011092003948603,12.454635666383647
Patient,124.37235335290441,-9.774238476888245,1.9371436262883934
Nurse,4.5372313279229965,-8.696492068065242,11.213018522436162
Nurse,5.604330381462629,-8.998175146318063,11.024025292127174
Nurse,4.997802189730501,-10.759703117480287,14.024873704672046
Nurse,9.35369254754206,-11.83114487833835,15.812296650834714
Patient,6.85111896111654,-10.086069692790893,8.02267448319511
Nurse,6.275492031930252,-11.042577694670577,14.662386619216017
Nurse,9.320207866984365,-10.550551931708487,14.02709809241176
Patient,22.52782729876445,-9.818937257228917,8.014927961338408
Nurse,9.905428103805683,-10.41241381821648,13.660344221414531
Nurse,6.5513256123476316,-9.992119815305271,12.941766691801398
Patient,46.32421349819471,-9.787906646925824,1.917766306458531
Patient,19.76912096285257,-11.388542553831211,5.608300552634962
Nurse,4.020308551901222,-9.840537493195871,12.84332257475604
Patient,91.25104680487958,-9.965286251247438,-1.0336648528434251
Patient,105.10665370681494,-9.18920135440829,-0.9192738092965067
Nurse,9.116589460201016,-10.856498237409198,14.55173589174507
Nurse,3.926509237847072,-11.793106452534577,17.02705351374015
Patient,48.24398002718919,-10.397679693614604,2.6747561633337615
Patient,36.60192877791285,-9.730705247419266,4.171422558855732
Nurse,8.09503179859867,-10.670115200454234,14.83483884296694
Patient,16.84117302483952,-9.512439702913282,7.741008264856049
Patient,88.31483433371092,-10.20252422706483,2.3866381753059107
Nurse,12.404307924252201,-11.422974925261673,14.842843894810395
Nurse,6.05703930554706,-8.762346242488002,10.913355185742313
Nurse,4.553868633127335,-10.310307705384904,13.797476717976783
Patient,26.84852830622571,-9.02111044144322,0.7183126088264986
Nurse,16.517004531080055,-9.171770309815377,11.084581027065417
Nurse,5.862230977308024,-10.14994071907911,12.814775286908493
Patient,32.30873389596479,-9.506345152356849,6.654141242410095
Patient,18.044540672226056,-10.365505936985265,6.642727067110388
Nurse,3.677030138965175,-9.408650758241599,12.153200951708135
Patient,44.90771691102936,-10.451949371911878,3.7160024347384555
Nurse,7.36307399022471,-10.215609578568023,13.24881270873699
Patient,26.351847287555476,-9.680475329217044,8.125108438779344
Nurse,7.924376300544477,-9.003881785088872,10.242708991181448
Nurse,7.995514681586646,-11.097368318971066,14.377393454529296
Patient,26.065916834798536,-8.808100665586426,4.994975803430217
Nurse,8.343663270729591,-11.53270055988993,15.845758433058691
Nurse,8.592158667217037,-9.824463770421403,11.576180744651566
Patient,22.41391904862963,-10.064077764148717,6.981373043371557
Patient,6.073118193782708,-10.162123975479858,9.002601132917512
Patient,127.69083472242544,-9.307142415762563,2.08020349211031
Patient,24.533989761657402,-11.908002137123308,8.62977977352768
Nurse,12.192437867205252,-8.606545472475569,10.067549583495751
Nurse,9.158390113154692,-9.620360351614034,11.74799091844681
Nurse,6.923835320913868,-8.33093047417367,9.25561209222821
Nurse,16.566612840336273,-10.322028154492058,13.49938296817673
Patient,13.372294480685825,-9.414095798835351,4.168281344770536
Nurse,3.6413933761180055,-9.781465957589054,13.775301405438187
Nurse,4.842975384460057,-11.4990159604584,16.37458025804607
Nurse,7.072983149004671,-9.451680372445502,12.42187569496184
Patient,51.448680656137576,-8.144496685205738,0.8562932220270458
Nurse,6.213887751477496,-11.611567359102828,16.26501821105102
Nurse,6.245158523323931,-9.03969520371853,11.478825692176056
Nurse,4.09724763269933,-9.827745613588963,13.580941373858762
Patient,251.64801855733973,-9.112496032585941,0.6906226550191725
Nurse,7.614413751031539,-9.61168799457655,12.8180854421986
Patient,14.399919301739011,-10.349439327216956,5.819295951880729
Patient,79.7704486918041,-8.769777824349212,-0.41269916219597214
Nurse,2.2363561358928714,-10.41222074502447,15.476330539792365
Patient,93.4690067701932,-9.571813752189424,1.5083810947301304
Patient,15.195043114528263,-9.484705678375533,3.8589092091213897
Patient,484.97470424453,-9.429492791645483,-2.670504488577848
Nurse,5.442874795314326,-10.092944206613588,13.371830075910614
Nurse,12.915354666489561,-9.813583830255954,11.702934903292666
Patient,361.5645854145546,-9.950691668479777,1.6581813185857828
Nurse,5.4514779002815645,-9.636884372255476,12.733436993804931
Patient,8.251134515347804,-7.984724889539359,6.330037285116119
Patient,36.70102500103446,-11.102269740455856,7.694053340810792
Patient,59.54293800393125,-9.64433105143677,3.498421496432927
Nurse,9.517388506742428,-8.552694300608193,10.136319709127747
Nurse,4.3717887510725735,-8.637437147287548,11.62000932577421
Patient,1276.7291495460004,-11.123494033239599,0.42863862375557743
Patient,6.806658313139777,-9.44685084362079,5.96149849728601
Nurse,19.33124883937564,-10.774614970018582,12.742915523641056
Patient,34.08087100515357,-11.975487771217137,10.395701932853935
Patient,6.923469063316678,-9.971542418816842,3.9176272904339324
Nurse,6.295600761996619,-8.356621844195466,10.053716536377152
Nurse,4.798259257818133,-10.031203488939084,13.50316221638286
Nurse,9.358782178797098,-11.366858363280826,15.793685190563615
Nurse,1.9113392688076791,-10.62988455236381,15.367827999303236
Nurse,10.14177886282292,-9.977369147323131,11.935293354682498
Patient,20.389231099372967,-9.801319990452592,5.414491548810101
Nurse,5.531383389959004,-10.48083378951198,14.59931363242148
Nurse,5.703920318262742,-10.088091244029073,14.519997068533025
Nurse,3.626103593491011,-11.851842731574658,17.80732161399058
Nurse,5.262880336431017,-10.318237527742621,13.585218397066736
Patient,42.10640467783157,-8.40146188790366,2.926780974578582
Nurse,11.371517407063825,-11.416227055792646,14.825765487365366
Nurse,1.7868613950765306,-10.809380821082755,16.516652565101055
Patient,91.55560711738094,-10.221513262952124,3.3645329269713997
Nurse,5.235996757161079,-9.795241117598216,13.317864146224442
Nurse,3.2938483956213616,-9.700352312162652,13.674865453507874
Nurse,6.004143747970368,-9.299299387879417,13.213476142476793
Nurse,7.013442071036433,-9.606692949994676,11.8965287546521
Nurse,8.089974518405887,-9.539728375017695,12.086252338869434
Nurse,4.437771518270551,-9.79363822867455,13.828222086562347
Nurse,9.247172991366442,-9.038012810928159,10.73320175459274
Patient,115.57275434749145,-9.720732161783474,0.03984238534506246
Nurse,8.664727743321414,-10.99169666344031,14.507692687038787
Nurse,8.122712528683875,-9.702755726619875,11.716231067054997
Patient,156.6455752928604,-9.427993721699528,-0.6614409701884658
Nurse,3.425363514749271,-10.144904579081432,13.83562969945687
Patient,61.138418976135284,-10.363116661155566,0.48503868671506645
Nurse,6.084998809834542,-10.305619111068314,14.122242203674238
Patient,27.16149445760421,-8.321325326627434,-1.7842310988265466
Nurse,14.233292303458402,-10.224318970878105,13.222846629026678
Nurse,7.689845882500228,-8.860444463974531,10.48730720364329
Nurse,4.266056172335834,-8.579495712728937,10.65156131510571
Patient,68.13959534441089,-8.765248085955205,-0.9765312595268809
Nurse,9.951720480338032,-10.589894756462892,13.815959386283968
Nurse,7.660976704140725,-11.500221861446937,15.57488571879151
Nurse,14.520137023126562,-9.113808811415204,10.52076138796022
Patient,69.62498330848362,-10.294242505636458,6.815404865903093
Nurse,6.684715897207292,-9.768157907865152,13.20950717669842
Patient,25.093993511108636,-8.441210815503107,-0.6237582187887281
Nurse,16.690189063432364,-10.372675583951974,12.809180728434908
Nurse,2.871960548246137,-10.454794717377693,14.334691254833416
Nurse,5.453059500021618,-10.13731096578888,14.05734091150095
Nurse,8.197274128898837,-9.692323346598887,11.733085323074677
Nurse,4.757027294547874,-8.201274981648687,9.475326490717118
Nurse,16.91336480105262,-10.243061198880866,12.659162239804836
Patient,159.23246209087156,-8.728107578061344,-0.9061402848953457
Nurse,6.085314887423556,-10.055920448522214,13.474941187921257
Nurse,11.538068162092214,-9.995770141005849,12.855331587588397
Nurse,16.76309704944028,-9.618690387735215,11.574027337337348
Nurse,3.4574958610229687,-12.630730136829063,19.215103550818245
Nurse,7.046900567634935,-10.514782674914741,14.198742567563093
Nurse,7.1692291287069,-8.872219749366101,10.817696797460144
Nurse,5.086237473248755,-9.009833761040712,11.284563627143406
Patient,92.43786450038778,-10.477410706192801,2.602094274046115
Patient,59.3925162982044,-9.987171356456315,4.765660323274904
Nurse,6.4603088312388595,-11.836359783770398,16.59065550240147
Nurse,10.989158914255187,-10.297376079243106,13.07465122365703
Patient,146.40496368519038,-10.711973227258923,0.36558700622017204
Nurse,6.818806388827331,-10.484173951248737,13.565540302383596
Nurse,6.768711690902289,-9.508494352753216,12.100033652671868
Nurse,8.614876516604177,-8.186592301484577,9.048254635847252
Patient,72.1212430933581,-10.509213362599134,2.769010016134983
Patient,30.4197584585869,-10.478758571521688,6.846284044973166
Nurse,23.915765680113324,-10.71604343627584,13.049236326393569
Nurse,7.159488167593278,-9.604201151290253,12.371739215113521
Nurse,14.041930609929386,-12.426392070535208,16.01727130899852
Patient,33.25222984929258,-8.90269981245629,-0.3341400942783119
Nurse,1.6424414603336084,-9.428820593780792,13.48328596925982
Nurse,4.284037031119378,-10.98553960072093,15.031311545024236
Patient,60.97935214666687,-10.626315276183007,6.019687755369174
Nurse,1.7730241864659846,-10.8568518651278,15.57799008125227
Patient,42.25232245440728,-10.538047758490139,7.184464433516795
Nurse,2.916346441446918,-9.954508523669247,14.117853644774375
Nurse,18.69626400891053,-10.481765971093475,13.197437526082231
Nurse,2.998369388461766,-12.391956204313024,19.108230992798077
Patient,54.29541072602054,-8.821487310201578,-1.0927105702402025
Patient,91.82661134298667,-8.131182159456147,0.06197125656932112
Patient,71.99390809113177,-9.99144391917565,0.28796191291737827
Nurse,14.55284442815529,-10.610857639805065,13.796170439946465
Patient,11.438280782733946,-11.17945966450778,12.355162740602537
Nurse,6.211167338667845,-8.546724523957455,10.22798486286457
Nurse,2.9418867097089936,-9.107932400268279,11.841867528137682
Patient,109.8031056756101,-9.974789132459918,-0.534035817999992
Nurse,8.021676040778345,-7.8037768578472,8.771899562266345
Nurse,7.179581708523491,-8.924656598043102,10.98340630519049
Nurse,8.205191922030135,-11.091625172159102,15.195407242081604
Nurse,12.400312925357177,-10.836062152100025,14.86665050661505
Nurse,7.057895984722078,-10.88776951153854,15.320208073609765
Nurse,6.401951604796528,-9.240485112513893,11.478488026767652
Nurse,7.171299849691305,-9.506439795665708,12.18824119189137
Patient,7.422145895018867,-11.121243740094393,12.092371010673894
Patient,47.84006226169922,-10.523731302771422,2.5945877528309893
Nurse,4.306527260726463,-12.021798639961947,17.53282508121105
Nurse,5.478225363357701,-10.966587890985315,15.198332859677176
Nurse,8.863886412303444,-7.906802067790055,7.875677110372135
Nurse,13.193054563044393,-9.026898438984928,10.084559986631245
Nurse,8.179393284730304,-10.457633249337615,13.906492811591582
Patient,246.93644934069448,-9.394393767368687,0.7877422543951569
Nurse,5.958658310355083,-11.484056664924335,16.079033884555788
Nurse,13.508296840327365,-11.527167856589648,14.92348695165899
Nurse,7.87059661337543,-10.984654784847262,14.509913978019883
Nurse,5.9786853887365,-11.36561740419015,15.455973176136204
Patient,110.32470892240104,-11.307369782230964,2.012139461897635
Patient,29.077800698816922,-9.268044497490154,3.4022953380543175
Nurse,5.857421331622752,-9.955641202484394,12.270719227596771
Patient,89.54180881242632,-9.616564968596355,1.4251016814512043
Nurse,12.218635128559177,-11.127496098953038,15.315984438634654
Patient,63.71969290560289,-10.336552589878174,4.324370577829222
Patient,49.044852383246116,-8.779717103582282,-0.3793945161555796
Nurse,5.0467293521341725,-8.963697107927521,11.010886367836411
Nurse,11.591435873367931,-8.30056401699129,8.949963981845967
Nurse,10.388310288866583,-11.153692281339858,15.344070048425968
Nurse,8.163818337066976,-9.526961717839784,11.631425406668486
Patient,10.369995459925725,-9.496747935250495,2.1888563966764254
Nurse,6.304885152077974,-9.058818133580031,11.372260381217846
Nurse,19.5733964918208,-8.974890847418227,9.64866117827876
Patient,56.10996241128158,-10.047370702544436,0.87576111869374
Patient,21.31905094465195,-10.56076090697986,2.929878641216554
